ano;inep_id;dependencia_id;localizacao_id;ef_1ano;ef_2ano;ef_3ano;ef_4ano;ef_5ano;ef_6ano;ef_7ano;ef_8ano;ef_9ano;ef_total_ai;ef_total_af;ef_total;em_1ano;em_2ano;em_3ano;em_4ano;em_total
2007;35010273;2;1;0;0;0;0;0;10.6;13.6;18;23.2;0;16.5;16.5;20.8;21.3;31.6;0;24
2007;35010285;2;1;0;0;0;0;0;2.1;5.3;9;8.3;0;5.9;5.9;35;24.1;36.1;0;31.8
2007;35035403;2;1;0;0;0;0;0;9.9;9.2;8.1;12.9;0;10.2;10.2;13.8;16.6;10.9;0;13.9
2007;35040708;2;1;0;0;0;0;0;2.5;1.3;2.6;4.5;0;2.9;2.9;8.6;7.3;0;0;6.1
2007;35044878;2;1;0;0;4.6;5.9;12.3;21.3;16.7;18.6;9.5;6.5;17.1;11.9;9.1;17.9;5.6;0;11.4
2007;35046536;2;1;0;0.7;0.7;0.8;2.2;0;0;0;0;1.1;0;1.1;0;0;0;0;0
2007;35046541;2;1;0;0.5;1.4;1.6;2;0;0;0;0;1.4;0;1.4;0;0;0;0;0
2007;35049086;2;1;0;0;0;0;5.9;14.3;11.3;7;12.1;1.7;10.9;7.5;30.6;31.8;25.4;0;29.6
2007;35075152;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;35075164;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;35075176;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;35076405;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;35106793;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;35106963;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;35121551;4;1;5.9;0;0;0;0;7.1;18.8;0;33.3;2;10.6;6.2;0;4.3;16.7;0;4.7
2007;35121691;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;35125349;4;1;6.7;0;0;0;0;0;0;0;4.8;1.6;1.3;1.4;0;0;14.3;0;3.3
2007;35132688;4;2;0;3;0;9.6;6.3;9.8;14.8;8.8;21.7;5.1;13.5;9.3;0;0;0;0;0
2007;35137741;4;2;5.9;3.8;11.5;0;4.1;0;0;0;0;5;0;5;0;0;0;0;0
2007;35144770;4;1;0;0;0;0;0;3.5;2.6;6.9;0;0;3.1;3.1;4.8;2.8;0;0;2.5
2007;35206805;3;1;0;0;7;6.2;11.3;0;0;0;0;3.9;0;3.9;0;0;0;0;0
2007;35236263;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;35247236;3;2;0;14.3;0;0;33.3;0;0;0;0;5.1;0;5.1;0;0;0;0;0
2007;35277836;3;1;0;3;5.1;9.1;10.4;18.2;3;11.1;11.5;5.3;10.9;7.4;0;0;0;0;0
2007;35277848;3;1;0;3.7;3.1;7.2;18.7;0;0;0;0;6.7;0;6.7;0;0;0;0;0
2007;35277859;3;1;0;7.5;6.4;0;7.4;0;0;0;0;4.3;0;4.3;0;0;0;0;0
2007;35277861;3;1;0;0;0;7.7;11.1;0;0;0;0;3.2;0;3.2;0;0;0;0;0
2007;35282424;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;35285742;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;35285754;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;35287097;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;35288081;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;35301413;3;1;0;0;0;0;12.5;0;0;0;0;2.4;0;2.4;0;0;0;0;0
2007;35643282;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;35643312;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;35659137;3;1;0.6;0;3.3;0;12.9;9.5;6.5;9.7;8.9;3.1;8.6;5.3;0;0;0;0;0
2007;35659800;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;35664200;3;2;0;9.1;14.3;0;35.7;0;0;0;0;15.9;0;15.9;0;0;0;0;0
2007;35664224;3;1;0;5.9;0;6.7;18.2;0;0;0;0;2.8;0;2.8;0;0;0;0;0
2007;35902160;2;1;0;0;0;0;0;19.4;12.1;7.1;17.4;0;14.6;14.6;18.4;34.8;27.8;0;25
2007;35904181;2;1;0;0;0;0;0;6.7;9.2;4.5;8.8;0;7.6;7.6;28.6;21.7;18.2;0;24.2
2007;35904193;2;1;0;3.3;0;0;7.5;3.4;9.3;13.3;20;2.8;11.1;6.8;0;0;0;0;0
2007;35912402;2;1;0;0;3.6;5.7;8.9;0;0;0;0;4.8;0;4.8;0;0;0;0;0
2007;35914782;2;1;0;0;0;0;0;9;11.2;12;20.9;0;13.3;13.3;18.4;18.6;11.1;0;16.9
2007;35914848;2;1;0;7.4;3.8;13.3;9.1;8.8;22.7;20.3;17.6;8.6;17.3;13.1;29.1;17.1;0;0;24
2007;35917084;2;1;0;0;0;2;4.1;0;0;0;0;1.7;0;1.7;0;0;0;0;0
2007;35918672;2;1;0;3.3;2.8;3.8;3;0;0;0;0;3.2;0;3.2;0;0;0;0;0
2007;35918817;2;1;0;4;0;10.5;14.8;0;0;4;11.1;7.8;4;5.8;0;0;0;0;0
2007;35918830;2;1;0;0;0;0;6.5;0;0;0;0;1.7;0;1.7;0;0;0;0;0
2007;35919007;2;1;0;0;1.1;2.2;1.3;0;0;0;0;1.2;0;1.2;0;0;0;0;0
2007;35920058;2;1;0;6.1;6.9;8.3;6.9;0;0;0;0;7;0;7;0;0;0;0;0
2008;35010273;2;1;0;0;0;0;0;5.6;11.7;8;14.5;0;10.1;10.1;15.9;13.9;15.6;0;15.1
2008;35010285;2;1;0;0;0;0;0;4.5;3;4.7;9.9;0;5.5;5.5;34.4;20.5;19.6;0;25.6
2008;35035403;2;1;0;0;0;0;0;12.4;13;11.5;8.3;0;11.1;11.1;20;14.2;15.6;0;17
2008;35040708;2;1;0;0;0;0;0;1.3;2.5;2.5;2.5;0;2.2;2.2;4.7;7.3;13.3;0;8
2008;35044878;2;1;0;0;0;3.3;11.1;16.4;22.1;15.4;15.9;4.7;17.5;12;10;4.3;16.7;0;10.4
2008;35046536;2;1;0;0.8;1.4;0.7;2.2;0;0;0;0;1.3;0;1.3;0;0;0;0;0
2008;35046541;2;1;0;0.5;0.5;1;1.7;0;0;0;0;0.9;0;0.9;0;0;0;0;0
2008;35049086;2;1;0;0;0;5.1;1.3;7.9;16.5;10.2;11;1.6;11.1;7.6;25.6;20.5;27.1;0;24.1
2008;35075152;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35075164;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35075176;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35076405;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35106793;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35106963;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35121551;4;1;5.9;0;0;0;12.5;5.9;12.5;4.3;0;2.6;6.1;4.4;5.9;9.1;3.7;0;6.1
2008;35121691;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35125349;4;1;16.7;0;0;0;0;0;0;0;0;1.7;0;0.7;0;0;0;0;0
2008;35132688;4;2;0;0;6.9;2.9;8.2;4.5;16.4;12.8;8.5;4.1;10.4;7.1;0;0;0;0;0
2008;35137741;4;2;0;8.5;7.5;9.3;0;0;0;0;0;5;0;5;0;0;0;0;0
2008;35144770;4;1;0;0;0;0;0;2.9;4;5.1;7.9;0;5;5;0;11.8;3.2;0;3.9
2008;35206805;3;1;0;2.4;5.8;9.2;4.8;0;0;0;0;3.5;0;3.5;0;0;0;0;0
2008;35236263;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35247236;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35277836;3;1;0;0;10.5;2.9;12.7;10;15.2;0;0;5.5;12;7.3;0;0;0;0;0
2008;35277848;3;1;0;3.2;7.2;6.5;7.2;0;0;0;0;4.9;0;4.9;0;0;0;0;0
2008;35277859;3;1;1.1;0;7.8;10;4;0;0;0;0;4.5;0;4.5;0;0;0;0;0
2008;35277861;3;1;0;0;13.3;14.3;18.2;0;0;0;0;9.5;0;9.5;0;0;0;0;0
2008;35282424;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35284973;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35285742;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35285754;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35287097;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35288081;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35301413;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35643282;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35643312;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35659137;3;1;0;3.6;4;3.2;9.1;10.3;12.1;0;0;2.9;11.2;4.7;0;0;0;0;0
2008;35659800;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;35664200;3;2;0;0;15.8;7.1;7.7;0;0;0;0;6;0;6;0;0;0;0;0
2008;35664224;3;1;0;0;5.6;6.7;5.9;0;0;0;0;1.6;0;1.6;0;0;0;0;0
2008;35902160;2;1;0;0;0;0;0;12.3;17.7;11.5;15;0;14.1;14.1;35.6;21.4;31.6;0;29.2
2008;35904181;2;1;0;0;0;0;0;6.1;7.6;5.5;12.5;0;7.4;7.4;21.9;20.8;25.9;0;22.2
2008;35904193;2;1;0;0;1.9;0;0;5.7;5.8;4;11.6;0.5;6.6;3.5;0;0;0;0;0
2008;35912402;2;1;0;2.2;0;5.6;11.9;0;0;0;0;5.4;0;5.4;0;0;0;0;0
2008;35914782;2;1;0;0;0;0;0;14.1;15.5;11.8;21.4;0;15.9;15.9;27;7.5;18.3;0;20
2008;35914848;2;1;0;6.1;0;8;10;7.9;6.2;18.2;12.5;6.2;10.9;8.8;9.1;21.6;15.2;0;15.5
2008;35917084;2;1;0;4.8;0;0;5.8;0;0;0;0;2.9;0;2.9;0;0;0;0;0
2008;35918672;2;1;0;0;3.6;2.8;3.8;0;0;0;0;2.7;0;2.7;0;0;0;0;0
2008;35918817;2;1;0;0;4.2;0;18.2;11.8;11.1;0;6.5;6.3;8.1;7.4;0;0;0;0;0
2008;35918830;2;1;0;0;2.8;10.7;0;0;0;0;0;3;0;3;0;0;0;0;0
2008;35919007;2;1;0;0;0;0;2.2;0;0;0;0;0.6;0;0.6;0;0;0;0;0
2008;35920058;2;1;0;0;6.5;8;12;0;0;0;0;7.3;0;7.3;0;0;0;0;0
2009;35010273;2;1;0;0;0;0;0;2.5;6.3;10.6;14.1;0;8.3;8.3;18.2;16.5;16.4;0;17
2009;35010285;2;1;0;0;0;0;0;5;8;6.8;7;0;6.8;6.8;34.2;21.2;26.3;0;27.1
2009;35035403;2;1;0;0;0;0;0;10.3;13.9;8.5;10.9;0;10.9;10.9;16.1;13.7;17.3;0;15.7
2009;35040708;2;1;0;0;0;0;0;0.8;1.3;3.8;3.8;0;2.2;2.2;2;1.5;6.3;0;2.8
2009;35044878;2;1;0;0;0;4.4;7.5;12.7;8.2;17.4;8.2;3.4;11.7;8.1;12.5;6.5;3.7;0;8.8
2009;35046536;2;1;0;0.9;0;0;0;0;0;0;0;0.2;0;0.2;0;0;0;0;0
2009;35046541;2;1;0;0.8;0;0.5;1.4;0;0;0;0;0.6;0;0.6;0;0;0;0;0
2009;35049086;2;1;0;0;3.6;0;10.8;9.3;5.6;13;17.1;4.1;11.2;8.8;25;29.1;23.3;0;25.6
2009;35075152;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35075164;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35075176;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35076405;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35106793;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35106963;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35121551;4;1;11.1;0;0;4.8;0;3.8;3;12.9;10;3.3;7.5;5.7;0;9.1;0;0;1.9
2009;35121691;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35125349;4;1;12.5;0;0;0;0;0;0;0;0;3.1;0;1.4;0;0;0;0;0
2009;35132688;4;2;0;0;1.6;5.9;8.6;5.3;7.9;17.2;13.2;4.5;11.2;7.7;0;0;0;0;0
2009;35137741;4;2;0;5.7;9.6;8.5;11.1;0;0;0;0;7.4;0;7.4;0;0;0;0;0
2009;35144770;4;1;0;0;0;0;0;0;3.2;5.6;5.9;0;3.7;3.7;3.7;3.7;11.8;0;5.6
2009;35206805;3;1;0.6;0.7;4.3;6.3;5.7;0;0;0;0;3.1;0;3.1;0;0;0;0;0
2009;35236263;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35247236;3;2;1.5;28.6;0;16.7;33.3;0;0;0;0;7.4;0;7.4;0;0;0;0;0
2009;35277836;3;1;3.8;11.1;3.6;18.2;7.9;7;13.7;0;0;9;10.2;9.4;0;0;0;0;0
2009;35277848;3;1;0;1.7;2.6;8.8;11.5;0;0;0;0;5;0;5;0;0;0;0;0
2009;35277859;3;1;0;0;3.8;10.2;6.3;0;0;0;0;4.2;0;4.2;0;0;0;0;0
2009;35277861;3;1;0;0;7.7;16.7;7.4;0;0;0;0;9.3;0;9.3;0;0;0;0;0
2009;35282424;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35284973;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35285742;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35285754;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35287097;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35288081;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35301413;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35405413;3;1;0;0;0;8.3;0;0;0;0;0;0.7;0;0.7;0;0;0;0;0
2009;35428838;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35429168;4;1;0;0;0;0;0;0;0;0;0;0;0;0;13.3;0;16.7;0;9.4
2009;35431266;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35431278;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35643282;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35643312;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35659137;3;1;0.7;0;1.8;0;4.8;10.3;9.7;0;0;1.4;10;3.6;0;0;0;0;0
2009;35659800;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;35664200;3;2;5.9;0;0;0;0;0;0;0;0;2.8;0;2.8;0;0;0;0;0
2009;35664224;3;1;0;4.8;0;0;10.5;0;0;0;0;1.5;0;1.5;0;0;0;0;0
2009;35902160;2;1;0;0;0;0;0;8.7;11.3;14.8;16;0;12.3;12.3;26.3;31.7;25.8;0;28.6
2009;35904181;2;1;0;0;0;0;0;3.8;7.8;10.1;7.1;0;7.1;7.1;20;15.4;19.6;0;18.3
2009;35904193;2;1;0;4.3;0;1.8;1.8;1.8;13.7;1.9;2.2;2;4.8;3.4;0;0;0;0;0
2009;35912402;2;1;0;0;0;2.2;8.9;0;0;0;0;3.1;0;3.1;0;0;0;0;0
2009;35914782;2;1;0;0;0;0;0;9.8;19.7;11.7;9.8;0;12.5;12.5;17;20.1;7.1;0;15.9
2009;35914848;2;1;0;12.5;2.1;1.9;12.7;13.6;10.4;3.6;15.4;7.4;10.9;9.3;10.5;12.9;27.3;0;15.7
2009;35917084;2;1;0;0;4.9;4.8;4;0;0;0;0;3.4;0;3.4;0;0;0;0;0
2009;35918672;2;1;0;0;4.2;7.4;0;0;0;0;0;2.6;0;2.6;0;0;0;0;0
2009;35918817;2;1;0;0;0;3.8;0;6.9;16.1;0;0;1.3;6.1;4.1;0;0;0;0;0
2009;35918830;2;1;0;3;0;0;10;0;0;0;0;3;0;3;0;0;0;0;0
2009;35919007;2;1;0;0;0;0;1.1;0;0;0;0;0.3;0;0.3;0;0;0;0;0
2009;35920058;2;1;0;0;5;6.3;12.1;0;0;0;0;6.7;0;6.7;0;0;0;0;0
2010;35010273;2;1;0;0;0;0;0;6.5;3.8;5.1;10.2;0;6.5;6.5;20.1;17.4;16.7;0;18.1
2010;35010285;2;1;0;0;0;0;0;0;7.5;5.8;5.9;0;6.4;6.4;13.1;17.7;17.4;0;16.3
2010;35035403;2;1;0;0;0;0;0;8.6;11.6;15;11.9;0;11.3;11.3;18.5;10.6;7.8;0;13.2
2010;35040708;2;1;0;0;0;0;0;0;0.8;2.5;2.5;0;1.3;1.3;6.4;0;0;0;2.4
2010;35044878;2;1;0;0;3;2.9;6.4;7.9;14.3;10.6;20.5;3.1;13.2;9.7;14.8;18.4;12.1;0;15.4
2010;35046536;2;1;0;1;1.6;0.7;1.5;0;0;0;0;1;0;1;0;0;0;0;0
2010;35046541;2;1;0;0;1.4;0;0.5;0;0;0;0;0.4;0;0.4;0;0;0;0;0
2010;35049086;2;1;0;0;0;3.7;0;7.9;7.7;9.7;13.7;1;9.3;6.5;7.7;2.6;0;0;5.3
2010;35075152;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35075164;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35075176;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35076405;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35106793;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35106963;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35107372;3;1;0;6.8;0;0;0;0;0;0;0;3.8;0;3.8;0;0;0;0;0
2010;35121551;4;1;0;7.7;0;0;4.5;0;3.3;10.3;11.5;2.6;6.3;4.8;7.4;0;0;0;3.4
2010;35121691;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35125349;4;1;0;5;0;0;0;0;0;7.4;0;1.2;2.1;1.7;0;0;0;0;0
2010;35132688;4;2;0;0;0;0;9.5;9.5;2.8;8.9;13.5;2.4;9.2;6.1;0;0;0;0;0
2010;35137741;4;2;0;1.8;6.9;10.2;7.3;0;0;0;0;5.5;0;5.5;0;0;0;0;0
2010;35144770;4;1;0;0;0;0;0;0;3.4;3.8;5.7;0;3.1;3.1;8.7;4.3;3.7;0;5.5
2010;35206805;3;1;0;1.5;2;3.6;7.3;0;0;0;0;2.9;0;2.9;0;0;0;0;0
2010;35236263;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35247236;3;2;0;0;0;30;16.7;0;0;0;0;4.2;0;4.2;0;0;0;0;0
2010;35277836;3;1;0;0;10.7;10.3;14;5.6;16.9;15.8;0;6.7;13.5;9.5;0;0;0;0;0
2010;35277848;3;1;0;1.5;5.5;5.4;13.2;0;0;0;0;5;0;5;0;0;0;0;0
2010;35277859;3;1;0;3.2;8.3;7.7;9.3;0;0;0;0;5.7;0;5.7;0;0;0;0;0
2010;35277861;3;1;0;0;5.6;9.1;17.6;0;0;0;0;10;0;10;0;0;0;0;0
2010;35282424;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35284973;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35285742;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35285754;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35287097;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35288081;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35301413;3;1;0;0;0;0;12.5;0;0;0;0;2.2;0;2.2;0;0;0;0;0
2010;35405413;3;1;0;0;6.7;0;18.2;0;0;0;0;2.6;0;2.6;0;0;0;0;0
2010;35428838;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35429168;4;1;0;0;0;0;0;5.6;5;0;0;0;2.6;2.6;0;0;0;0;0
2010;35431266;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35431278;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35440164;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35643282;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35643312;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35659137;3;1;2;0;1.8;0;1.6;6.3;9.5;16.9;0;1.3;10.8;4.9;0;0;0;0;0
2010;35659800;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;35664200;3;2;0;7.1;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0
2010;35664224;3;1;0;0;4.3;0;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0
2010;35902160;2;1;0;0;0;0;0;9.8;6.8;10.7;21.6;0;11.9;11.9;18.8;26.3;28.6;0;23.2
2010;35904181;2;1;0;0;0;0;0;8.5;8.1;7.1;10.6;0;8.7;8.7;6.8;14;21.4;0;11.7
2010;35904193;2;1;0;0;3.9;2.4;3.3;1.8;1.8;7.3;4.2;2.6;3.7;3.2;0;0;0;0;0
2010;35912402;2;1;0;2.9;2;2.3;10.2;0;0;0;0;4;0;4;0;0;0;0;0
2010;35914782;2;1;0;0;0;0;0;4.8;13;15.6;17.6;0;13.4;13.4;15.4;17.4;14.7;0;15.9
