ibge_id;ano;dependencia_id;localizacao_id;serie_id;matriculas;aprovados;reprovados;abandonos;TIPO
3515103;2012;3;1;4;411;100;0;0;AI
3515103;2012;2;1;4;576;100;0;0;AI
3515103;2012;0;2;4;112;96,5;3,5;0;AI
3515103;2012;5;2;4;16;100;0;0;AI
3515103;2012;4;2;4;96;95,8;4,2;0;AI
3515103;2012;3;2;4;16;100;0;0;AI
3515103;2012;0;2;3;120;85,7;13,4;0,9;AI
3515103;2012;5;2;3;26;82,6;13;4,4;AI
3515103;2012;4;2;3;94;86,5;13,5;0;AI
3515103;2012;3;2;3;26;82,6;13;4,4;AI
3515103;2012;0;0;3;1148;95,8;3,9;0,3;AI
3515103;2012;5;0;3;976;96,8;2,9;0,3;AI
3515103;2012;4;0;3;172;90,2;9,8;0;AI
3515103;2012;3;0;3;403;92,6;6,7;0,7;AI
3515103;2012;2;0;3;573;99,8;0,2;0;AI
3515103;2012;0;1;3;1028;97;2,8;0,2;AI
3515103;2012;5;1;3;950;97,2;2,6;0,2;AI
3515103;2012;4;1;3;78;94,9;5,1;0;AI
3515103;2012;3;1;3;377;93,2;6,3;0,5;AI
3515103;2012;2;1;3;573;99,8;0,2;0;AI
3515103;2012;0;0;5;1266;96,4;3,5;0,1;AI
3515103;2012;5;0;5;1119;96,7;3,3;0;AI
3515103;2012;4;0;5;147;94,5;5,5;0;AI
3515103;2012;3;0;5;436;94,7;5,1;0,2;AI
3515103;2012;2;0;5;683;97,9;2,1;0;AI
3515103;2012;0;1;5;1151;96,7;3,2;0,1;AI
3515103;2012;5;1;5;1095;96,9;3;0,1;AI
3515103;2012;4;1;5;56;94,5;5,5;0;AI
3515103;2012;3;1;5;412;95,1;4,6;0,3;AI
3515103;2012;2;1;5;683;97,9;2,1;0;AI
3515103;2012;0;2;5;115;93;7;0;AI
3515103;2012;5;2;5;24;87,5;12,5;0;AI
3515103;2012;4;2;5;91;94,4;5,6;0;AI
3515103;2012;3;2;5;24;87,5;12,5;0;AI
3515103;2012;0;0;12;1069;90,2;8,3;1,5;EM
3515103;2012;5;0;12;984;89,5;8,8;1,7;EM
3515103;2012;4;0;12;85;97,6;2,4;0;EM
3515103;2012;3;0;12;0;0;0;0;EM
3515103;2012;2;0;12;984;89,5;8,8;1,7;EM
3515103;2012;0;1;12;1069;90,2;8,3;1,5;EM
3515103;2012;5;1;12;984;89,5;8,8;1,7;EM
3515103;2012;4;1;12;85;97,6;2,4;0;EM
3515103;2012;3;1;12;0;0;0;0;EM
3515103;2012;2;1;12;984;89,5;8,8;1,7;EM
3515103;2012;0;2;12;0;0;0;0;EM
3515103;2012;5;2;12;0;0;0;0;EM
3515103;2012;4;2;12;0;0;0;0;EM
3515103;2012;3;2;12;0;0;0;0;EM
3515103;2012;0;0;10;1486;81,8;14,9;3,3;EM
3515103;2012;5;0;10;1376;81,3;15,2;3,5;EM
3515103;2012;4;0;10;110;88,9;11,1;0;EM
3515103;2012;3;0;10;0;0;0;0;EM
3515103;2012;2;0;10;1376;81,3;15,2;3,5;EM
3515103;2012;0;0;11;1266;84,3;12;3,7;EM
3515103;2012;5;0;11;1157;83,3;12,7;4;EM
3515103;2012;4;0;11;109;95,2;4,8;0;EM
3515103;2012;3;0;11;0;0;0;0;EM
3515103;2012;2;0;11;1157;83,3;12,7;4;EM
3515103;2012;0;1;11;1266;84,3;12;3,7;EM
3515103;2012;5;1;11;1157;83,3;12,7;4;EM
3515103;2012;4;1;11;109;95,2;4,8;0;EM
3515103;2012;3;1;11;0;0;0;0;EM
3515103;2012;2;1;11;1157;83,3;12,7;4;EM
3515103;2012;0;2;11;0;0;0;0;EM
3515103;2012;5;2;11;0;0;0;0;EM
3515103;2012;4;2;11;0;0;0;0;EM
3515103;2012;3;2;11;0;0;0;0;EM
3515103;2012;0;1;10;1486;81,8;14,9;3,3;EM
3515103;2012;5;1;10;1376;81,3;15,2;3,5;EM
3515103;2012;4;1;10;110;88,9;11,1;0;EM
3515103;2012;3;1;10;0;0;0;0;EM
3515103;2012;2;1;10;1376;81,3;15,2;3,5;EM
3515103;2012;0;2;10;0;0;0;0;EM
3515103;2012;5;2;10;0;0;0;0;EM
3515103;2012;4;2;10;0;0;0;0;EM
3515103;2012;3;2;10;0;0;0;0;EM
3515103;2013;0;0;6;1218;98,4;0,7;0,9;AF
3515103;2013;5;0;6;1095;98,4;0,6;1;AF
3515103;2013;4;0;6;123;98,4;1,6;0;AF
3515103;2013;3;0;6;101;100;0;0;AF
3515103;2013;2;0;6;994;98,3;0,7;1;AF
3515103;2013;0;1;6;1180;98,4;0,8;0,8;AF
3515103;2013;5;1;6;1095;98,4;0,6;1;AF
3515103;2013;4;1;6;85;97,7;2,3;0;AF
3515103;2013;3;1;6;101;100;0;0;AF
3515103;2013;2;1;6;994;98,3;0,7;1;AF
3515103;2013;0;2;6;38;100;0;0;AF
3515103;2013;5;2;6;0;0;0;0;AF
3515103;2013;4;2;6;38;100;0;0;AF
3515103;2013;3;2;6;0;0;0;0;AF
3515103;2013;0;1;8;1344;97,2;1,6;1,2;AF
3515103;2013;5;1;8;1235;97,5;1,2;1,3;AF
3515103;2013;4;1;8;109;93,8;6,2;0;AF
3515103;2013;3;1;8;99;98;0;2;AF
3515103;2013;2;1;8;1136;97,5;1,3;1,2;AF
3515103;2013;0;2;8;42;100;0;0;AF
3515103;2013;5;2;8;0;0;0;0;AF
3515103;2013;4;2;8;42;100;0;0;AF
3515103;2013;3;2;8;0;0;0;0;AF
3515103;2013;0;0;8;1386;97,3;1,6;1,1;AF
3515103;2013;5;0;8;1235;97,5;1,2;1,3;AF
3515103;2013;4;0;8;151;95,5;4,5;0;AF
3515103;2013;3;0;8;99;98;0;2;AF
3515103;2013;2;0;8;1136;97,5;1,3;1,2;AF
3515103;2013;0;0;7;1304;97;1,8;1,2;AF
3515103;2013;5;0;7;1155;96,9;1,7;1,4;AF
3515103;2013;4;0;7;149;98;2;0;AF
3515103;2013;3;0;7;102;91,8;6,1;2,1;AF
3515103;2013;2;0;7;1053;97,4;1,3;1,3;AF
3515103;2013;0;1;7;1262;96,9;1,8;1,3;AF
3515103;2013;5;1;7;1155;96,9;1,7;1,4;AF
3515103;2013;4;1;7;107;97,1;2,9;0;AF
3515103;2013;3;1;7;102;91,8;6,1;2,1;AF
3515103;2013;2;1;7;1053;97,4;1,3;1,3;AF
3515103;2013;0;2;7;42;100;0;0;AF
3515103;2013;5;2;7;0;0;0;0;AF
3515103;2013;4;2;7;42;100;0;0;AF
3515103;2013;3;2;7;0;0;0;0;AF
3515103;2013;0;0;9;1532;92,8;6;1,2;AF
3515103;2013;5;0;9;1338;92;6,7;1,3;AF
3515103;2013;4;0;9;194;97,9;1,5;0,6;AF
3515103;2013;3;0;9;100;92,8;3,1;4,1;AF
3515103;2013;2;0;9;1238;92;7;1;AF
3515103;2013;0;1;9;1466;92,5;6,3;1,2;AF
3515103;2013;5;1;9;1338;92;6,7;1,3;AF
3515103;2013;4;1;9;128;96,9;2,3;0,8;AF
3515103;2013;3;1;9;100;92,8;3,1;4,1;AF
3515103;2013;2;1;9;1238;92;7;1;AF
3515103;2013;0;2;9;66;100;0;0;AF
3515103;2013;5;2;9;0;0;0;0;AF
3515103;2013;4;2;9;66;100;0;0;AF
3515103;2013;3;2;9;0;0;0;0;AF
3515103;2013;0;0;2;976;98,8;1,2;0;AI
3515103;2013;5;0;2;833;99,4;0,6;0;AI
3515103;2013;4;0;2;143;95;5;0;AI
3515103;2013;3;0;2;304;99;1;0;AI
3515103;2013;2;0;2;529;99,6;0,4;0;AI
3515103;2013;0;1;2;880;99,1;0,9;0;AI
3515103;2013;5;1;2;801;99,4;0,6;0;AI
3515103;2013;4;1;2;79;96,1;3,9;0;AI
3515103;2013;3;1;2;272;98,9;1,1;0;AI
3515103;2013;2;1;2;529;99,6;0,4;0;AI
3515103;2013;0;2;2;96;95,7;4,3;0;AI
3515103;2013;5;2;2;32;100;0;0;AI
3515103;2013;4;2;2;64;93,8;6,2;0;AI
3515103;2013;3;2;2;32;100;0;0;AI
3515103;2013;0;0;1;1121;99,3;0,5;0,2;AI
3515103;2013;5;0;1;960;99,2;0,6;0,2;AI
3515103;2013;4;0;1;161;100;0;0;AI
3515103;2013;3;0;1;487;99,4;0,2;0,4;AI
3515103;2013;2;0;1;473;98,9;1,1;0;AI
3515103;2013;0;1;1;1050;99,2;0,6;0,2;AI
3515103;2013;5;1;1;939;99,2;0,6;0,2;AI
3515103;2013;4;1;1;111;100;0;0;AI
3515103;2013;0;2;1;71;100;0;0;AI
3515103;2013;5;2;1;21;100;0;0;AI
3515103;2013;4;2;1;50;100;0;0;AI
3515103;2013;3;2;1;21;100;0;0;AI
3515103;2013;3;1;1;466;99,4;0,2;0,4;AI
3515103;2013;2;1;1;473;98,9;1,1;0;AI
3515103;2013;0;0;5;1190;97,4;2,6;0;AI
3515103;2013;5;0;5;1019;97,6;2,4;0;AI
3515103;2013;4;0;5;171;96;4;0;AI
3515103;2013;3;0;5;427;96,2;3,8;0;AI
3515103;2013;2;0;5;592;98,7;1,3;0;AI
3515103;2013;0;1;5;1073;97,7;2,3;0;AI
3515103;2013;5;1;5;998;97,7;2,3;0;AI
3515103;2013;4;1;5;75;97,4;2,6;0;AI
3515103;2013;3;1;5;406;96,2;3,8;0;AI
3515103;2013;2;1;5;592;98,7;1,3;0;AI
3515103;2013;0;2;5;117;94,8;5,2;0;AI
3515103;2013;5;2;5;21;95;5;0;AI
3515103;2013;4;2;5;96;94,8;5,2;0;AI
3515103;2013;3;2;5;21;95;5;0;AI
3515103;2013;0;0;3;1069;96,6;3,4;0;AI
3515103;2013;5;0;3;902;97,3;2,7;0;AI
3515103;2013;4;0;3;167;92,8;7,2;0;AI
3515103;2013;3;0;3;302;92,7;7,3;0;AI
3515103;2013;2;0;3;600;99,7;0,3;0;AI
3515103;2013;0;1;3;946;97,4;2,6;0;AI
3515103;2013;5;1;3;879;97,6;2,4;0;AI
3515103;2013;4;1;3;67;94,1;5,9;0;AI
3515103;2013;3;1;3;279;93,2;6,8;0;AI
3515103;2013;2;1;3;600;99,7;0,3;0;AI
3515103;2013;0;2;3;123;90,9;9,1;0;AI
3515103;2013;5;2;3;23;86,4;13,6;0;AI
3515103;2013;4;2;3;100;91,9;8,1;0;AI
3515103;2013;3;2;3;23;86,4;13,6;0;AI
3515103;2013;0;1;4;1008;99,4;0,6;0;AI
3515103;2013;5;1;4;931;99,6;0,4;0;AI
3515103;2013;4;1;4;77;97,4;2,6;0;AI
3515103;2013;3;1;4;357;99,7;0,3;0;AI
3515103;2013;2;1;4;574;99,5;0,5;0;AI
3515103;2013;0;2;4;115;98,2;1,8;0;AI
3515103;2013;5;2;4;22;100;0;0;AI
3515103;2013;4;2;4;93;97,8;2,2;0;AI
3515103;2013;3;2;4;22;100;0;0;AI
3515103;2013;0;0;4;1123;99,3;0,7;0;AI
3515103;2013;5;0;4;953;99,6;0,4;0;AI
3515103;2013;4;0;4;170;97,6;2,4;0;AI
3515103;2013;3;0;4;379;99,7;0,3;0;AI
3515103;2013;2;0;4;574;99,5;0,5;0;AI
3515103;2013;0;0;12;1079;91;6,1;2,9;EM
3515103;2013;5;0;12;975;90,1;6,7;3,2;EM
3515103;2013;4;0;12;104;100;0;0;EM
3515103;2013;3;0;12;0;0;0;0;EM
3515103;2013;2;0;12;975;90,1;6,7;3,2;EM
3515103;2013;0;1;12;1079;91;6,1;2,9;EM
3515103;2013;5;1;12;975;90,1;6,7;3,2;EM
3515103;2013;4;1;12;104;100;0;0;EM
3515103;2013;3;1;12;0;0;0;0;EM
3515103;2013;2;1;12;975;90,1;6,7;3,2;EM
3515103;2013;0;2;12;0;0;0;0;EM
3515103;2013;5;2;12;0;0;0;0;EM
3515103;2013;4;2;12;0;0;0;0;EM
3515103;2013;3;2;12;0;0;0;0;EM
3515103;2013;0;0;11;1283;82,4;12,7;4,9;EM
3515103;2013;5;0;11;1195;81,3;13,5;5,2;EM
3515103;2013;4;0;11;88;97,6;2,4;0;EM
3515103;2013;3;0;11;0;0;0;0;EM
3515103;2013;2;0;11;1195;81,3;13,5;5,2;EM
3515103;2013;0;1;11;1283;82,4;12,7;4,9;EM
3515103;2013;5;1;11;1195;81,3;13,5;5,2;EM
3515103;2013;4;1;11;88;97,6;2,4;0;EM
3515103;2013;3;1;11;0;0;0;0;EM
3515103;2013;2;1;11;1195;81,3;13,5;5,2;EM
3515103;2013;0;2;11;0;0;0;0;EM
3515103;2013;5;2;11;0;0;0;0;EM
3515103;2013;4;2;11;0;0;0;0;EM
3515103;2013;3;2;11;0;0;0;0;EM
3515103;2013;0;0;10;1611;81;13,8;5,2;EM
3515103;2013;5;0;10;1485;79,8;14,5;5,7;EM
3515103;2013;4;0;10;126;94,4;5,6;0;EM
3515103;2013;3;0;10;0;0;0;0;EM
3515103;2013;2;0;10;1485;79,8;14,5;5,7;EM
3515103;2013;0;1;10;1611;81;13,8;5,2;EM
3515103;2013;5;1;10;1485;79,8;14,5;5,7;EM
3515103;2013;4;1;10;126;94,4;5,6;0;EM
3515103;2013;3;1;10;0;0;0;0;EM
3515103;2013;2;1;10;1485;79,8;14,5;5,7;EM
3515103;2013;0;2;10;0;0;0;0;EM
3515103;2013;5;2;10;0;0;0;0;EM
3515103;2013;4;2;10;0;0;0;0;EM
3515103;2013;3;2;10;0;0;0;0;EM
3515103;2014;0;2;7;37;94,6;5,4;0;AF
3515103;2014;5;2;7;0;0;0;0;AF
3515103;2014;4;2;7;37;94,6;5,4;0;AF
3515103;2014;3;2;7;0;0;0;0;AF
3515103;2014;0;0;7;1251;97,4;2,2;0,4;AF
3515103;2014;5;0;7;1120;97,4;2,1;0,5;AF
3515103;2014;4;0;7;131;96,9;3,1;0;AF
3515103;2014;3;0;7;109;95,3;4,7;0;AF
3515103;2014;2;0;7;1011;97,6;1,9;0,5;AF
3515103;2014;0;1;7;1214;97,4;2,1;0,5;AF
3515103;2014;5;1;7;1120;97,4;2,1;0,5;AF
3515103;2014;4;1;7;94;97,8;2,2;0;AF
3515103;2014;3;1;7;109;95,3;4,7;0;AF
3515103;2014;2;1;7;1011;97,6;1,9;0,5;AF
3515103;2014;0;0;6;1126;98;1,6;0,4;AF
3515103;2014;5;0;6;979;97,7;1,8;0,5;AF
3515103;2014;4;0;6;147;100;0;0;AF
3515103;2014;3;0;6;84;100;0;0;AF
3515103;2014;2;0;6;895;97,4;2;0,6;AF
3515103;2014;0;1;6;1090;97,9;1,6;0,5;AF
3515103;2014;5;1;6;979;97,7;1,8;0,5;AF
3515103;2014;4;1;6;111;100;0;0;AF
3515103;2014;3;1;6;84;100;0;0;AF
3515103;2014;2;1;6;895;97,4;2;0,6;AF
3515103;2014;0;2;6;36;100;0;0;AF
3515103;2014;5;2;6;0;0;0;0;AF
3515103;2014;4;2;6;36;100;0;0;AF
3515103;2014;3;2;6;0;0;0;0;AF
3515103;2014;0;0;8;1313;96,8;2,9;0,3;AF
3515103;2014;5;0;8;1157;96,7;2,9;0,4;AF
3515103;2014;4;0;8;156;97,4;2,6;0;AF
3515103;2014;3;0;8;90;97,5;2,5;0;AF
3515103;2014;2;0;8;1067;96,6;2,9;0,5;AF
3515103;2014;0;1;8;1270;96,6;3;0,4;AF
3515103;2014;5;1;8;1157;96,7;2,9;0,4;AF
3515103;2014;4;1;8;113;96,3;3,7;0;AF
3515103;2014;3;1;8;90;97,5;2,5;0;AF
3515103;2014;2;1;8;1067;96,6;2,9;0,5;AF
3515103;2014;0;2;8;43;100;0;0;AF
3515103;2014;5;2;8;0;0;0;0;AF
3515103;2014;4;2;8;43;100;0;0;AF
3515103;2014;3;2;8;0;0;0;0;AF
3515103;2014;0;0;9;1451;93;5,9;1,1;AF
3515103;2014;5;0;9;1297;92,4;6,4;1,2;AF
3515103;2014;4;0;9;154;98;2;0;AF
3515103;2014;3;0;9;83;100;0;0;AF
3515103;2014;2;0;9;1214;91,9;6,8;1,3;AF
3515103;2014;0;1;9;1411;92,8;6,1;1,1;AF
3515103;2014;5;1;9;1297;92,4;6,4;1,2;AF
3515103;2014;4;1;9;114;97,3;2,7;0;AF
3515103;2014;3;1;9;83;100;0;0;AF
3515103;2014;2;1;9;1214;91,9;6,8;1,3;AF
3515103;2014;0;2;9;40;100;0;0;AF
3515103;2014;5;2;9;0;0;0;0;AF
3515103;2014;4;2;9;40;100;0;0;AF
3515103;2014;3;2;9;0;0;0;0;AF
3515103;2014;0;1;5;1029;99;0,9;0,1;AI
3515103;2014;5;1;5;945;98,9;0,9;0,2;AI
3515103;2014;4;1;5;84;100;0;0;AI
3515103;2014;3;1;5;373;97,6;2,4;0;AI
3515103;2014;2;1;5;572;99,8;0;0,2;AI
3515103;2014;0;2;5;110;95,4;4,6;0;AI
3515103;2014;5;2;5;24;95,8;4,2;0;AI
3515103;2014;4;2;5;86;95,3;4,7;0;AI
3515103;2014;3;2;5;24;95,8;4,2;0;AI
3515103;2014;0;0;5;1139;98,7;1,2;0,1;AI
3515103;2014;5;0;5;969;98,9;1;0,1;AI
3515103;2014;4;0;5;170;97,6;2,4;0;AI
3515103;2014;3;0;5;397;97,5;2,5;0;AI
3515103;2014;2;0;5;572;99,8;0;0,2;AI
3515103;2014;0;0;3;1008;97,2;2,8;0;AI
3515103;2014;5;0;3;839;97,8;2,2;0;AI
3515103;2014;4;0;3;169;94,6;5,4;0;AI
3515103;2014;3;0;3;311;94,6;5,4;0;AI
3515103;2014;2;0;3;528;99,6;0,4;0;AI
3515103;2014;0;1;3;881;97,7;2,3;0;AI
3515103;2014;5;1;3;806;97,7;2,3;0;AI
3515103;2014;4;1;3;75;98,6;1,4;0;AI
3515103;2014;3;1;3;278;94;6;0;AI
3515103;2014;2;1;3;528;99,6;0,4;0;AI
3515103;2014;0;2;3;127;93,7;6,3;0;AI
3515103;2014;5;2;3;33;100;0;0;AI
3515103;2014;4;2;3;94;91,4;8,6;0;AI
3515103;2014;3;2;3;33;100;0;0;AI
3515103;2014;0;0;1;1130;99,8;0,1;0,1;AI
3515103;2014;5;0;1;965;99,8;0,1;0,1;AI
3515103;2014;4;0;1;165;100;0;0;AI
3515103;2014;3;0;1;558;99,6;0,2;0,2;AI
3515103;2014;2;0;1;407;100;0;0;AI
3515103;2014;0;1;1;1053;99,8;0,1;0,1;AI
3515103;2014;5;1;1;938;99,8;0,1;0,1;AI
3515103;2014;4;1;1;115;100;0;0;AI
3515103;2014;3;1;1;531;99,6;0,2;0,2;AI
3515103;2014;2;1;1;407;100;0;0;AI
3515103;2014;0;2;1;77;100;0;0;AI
3515103;2014;5;2;1;27;100;0;0;AI
3515103;2014;4;2;1;50;100;0;0;AI
3515103;2014;3;2;1;27;100;0;0;AI
3515103;2014;0;0;2;1166;98,5;1,4;0,1;AI
3515103;2014;5;0;2;941;99,4;0,4;0,2;AI
3515103;2014;4;0;2;225;94,6;5,4;0;AI
3515103;2014;3;0;2;318;98,4;1,3;0,3;AI
3515103;2014;2;0;2;623;99,8;0;0,2;AI
3515103;2014;0;1;2;1029;99,1;0,8;0,1;AI
3515103;2014;5;1;2;919;99,5;0,4;0,1;AI
3515103;2014;4;1;2;110;96,4;3,6;0;AI
3515103;2014;3;1;2;296;98,6;1,4;0;AI
3515103;2014;2;1;2;623;99,8;0;0,2;AI
3515103;2014;0;2;2;137;93,4;5,9;0,7;AI
3515103;2014;5;2;2;22;95,5;0;4,5;AI
3515103;2014;4;2;2;115;93;7;0;AI
3515103;2014;3;2;2;22;95,5;0;4,5;AI
3515103;2014;0;0;4;1045;99,1;0,8;0,1;AI
3515103;2014;5;0;4;883;99,8;0,2;0;AI
3515103;2014;4;0;4;162;95,6;3,8;0,6;AI
3515103;2014;3;0;4;295;99,3;0,7;0;AI
3515103;2014;2;0;4;588;100;0;0;AI
3515103;2014;0;1;4;936;99,7;0,2;0,1;AI
3515103;2014;5;1;4;867;99,8;0,2;0;AI
3515103;2014;4;1;4;69;98,5;0;1,5;AI
3515103;2014;3;1;4;279;99,3;0,7;0;AI
3515103;2014;2;1;4;588;100;0;0;AI
3515103;2014;0;2;4;109;94,4;5,6;0;AI
3515103;2014;5;2;4;16;100;0;0;AI
3515103;2014;4;2;4;93;93,5;6,5;0;AI
3515103;2014;3;2;4;16;100;0;0;AI
3515103;2014;0;0;12;1122;91,8;5,4;2,8;EM
3515103;2014;5;0;12;1040;91,2;5,8;3;EM
3515103;2014;4;0;12;82;100;0;0;EM
3515103;2014;3;0;12;0;0;0;0;EM
3515103;2014;2;0;12;1040;91,2;5,8;3;EM
3515103;2014;0;1;12;1122;91,8;5,4;2,8;EM
3515103;2014;5;1;12;1040;91,2;5,8;3;EM
3515103;2014;4;1;12;82;100;0;0;EM
3515103;2014;3;1;12;0;0;0;0;EM
3515103;2014;2;1;12;1040;91,2;5,8;3;EM
3515103;2014;0;2;12;0;0;0;0;EM
3515103;2014;5;2;12;0;0;0;0;EM
3515103;2014;4;2;12;0;0;0;0;EM
3515103;2014;3;2;12;0;0;0;0;EM
3515103;2014;0;0;11;1400;83,8;11,8;4,4;EM
3515103;2014;5;0;11;1291;82,7;12,5;4,8;EM
3515103;2014;4;0;11;109;96,3;3,7;0;EM
3515103;2014;3;0;11;0;0;0;0;EM
3515103;2014;2;0;11;1291;82,7;12,5;4,8;EM
3515103;2014;0;2;11;0;0;0;0;EM
3515103;2014;5;2;11;0;0;0;0;EM
3515103;2014;0;1;11;1400;83,8;11,8;4,4;EM
3515103;2014;5;1;11;1291;82,7;12,5;4,8;EM
3515103;2014;4;1;11;109;96,3;3,7;0;EM
3515103;2014;3;1;11;0;0;0;0;EM
3515103;2014;2;1;11;1291;82,7;12,5;4,8;EM
3515103;2014;4;2;11;0;0;0;0;EM
3515103;2014;3;2;11;0;0;0;0;EM
3515103;2014;0;0;10;1564;84,2;10,3;5,5;EM
3515103;2014;5;0;10;1438;82,9;11,1;6;EM
3515103;2014;4;0;10;126;98,4;1,6;0;EM
3515103;2014;3;0;10;0;0;0;0;EM
3515103;2014;2;0;10;1438;82,9;11,1;6;EM
3515103;2014;0;1;10;1564;84,2;10,3;5,5;EM
3515103;2014;5;1;10;1438;82,9;11,1;6;EM
3515103;2014;4;1;10;126;98,4;1,6;0;EM
3515103;2014;3;1;10;0;0;0;0;EM
3515103;2014;2;1;10;1438;82,9;11,1;6;EM
3515103;2014;0;2;10;0;0;0;0;EM
3515103;2014;5;2;10;0;0;0;0;EM
3515103;2014;4;2;10;0;0;0;0;EM
3515103;2014;3;2;10;0;0;0;0;EM
3515103;2015;0;0;6;1127;97,9;1,7;0,4;AF
3515103;2015;5;0;6;961;98,1;1,5;0,4;AF
3515103;2015;2;0;6;879;98,1;1,4;0,5;AF
3515103;2015;3;0;6;82;97,4;2,6;0;AF
3515103;2015;4;0;6;166;97;3;0;AF
3515103;2015;0;1;6;1090;97,9;1,8;0,3;AF
3515103;2015;5;1;6;961;98,1;1,5;0,4;AF
3515103;2015;2;1;6;879;98,1;1,4;0,5;AF
3515103;2015;3;1;6;82;97,4;2,6;0;AF
3515103;2015;4;1;6;129;96,2;3,8;0;AF
3515103;2015;0;2;6;37;100;0;0;AF
3515103;2015;5;2;6;0;0;0;0;AF
3515103;2015;3;2;6;0;0;0;0;AF
3515103;2015;4;2;6;37;100;0;0;AF
3515103;2015;0;0;8;1215;97,6;1,8;0,6;AF
3515103;2015;5;0;8;1085;97,8;1,7;0,5;AF
3515103;2015;2;0;8;996;97,9;1,5;0,6;AF
3515103;2015;3;0;8;89;96,5;3,5;0;AF
3515103;2015;4;0;8;130;96,2;3,1;0,7;AF
3515103;2015;0;1;8;1180;97,5;1,9;0,6;AF
